Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"252",57,20,8,7,2,17,41,105,249,173,153,157,169,218,222,229,250,329,341,338,248,194,174,91
"253",18,10,8,2,0,1,19,76,168,278,245,228,248,302,261,266,297,333,367,230,129,73,42,34
"254",29,17,12,9,3,19,44,119,223,152,114,150,154,189,185,177,204,271,297,280,250,170,100,57
"257",31,30,19,8,7,7,13,52,172,187,177,189,190,229,256,205,297,485,639,343,157,94,83,45
"258",33,17,2,6,4,28,91,222,193,206,111,105,111,100,121,112,124,111,148,125,96,78,90,80
"259",12,9,4,2,11,16,39,95,173,205,177,180,222,257,273,274,365,600,457,198,112,75,57,25
"260",2,0,1,0,0,0,0,2,0,3,6,13,13,12,20,23,8,7,4,6,1,3,1,0
"261",32,15,4,24,7,63,40,59,128,148,82,87,85,73,73,69,67,153,160,119,89,50,38,32
"262",14,10,6,2,4,20,57,102,252,139,88,81,77,71,72,78,82,87,93,94,66,31,14,6
"264",24,8,6,1,0,12,53,57,159,116,84,93,131,107,111,131,201,422,359,190,129,114,52,42
"265",62,66,36,26,19,15,43,96,326,398,224,260,260,272,278,321,341,415,502,431,383,259,231,106
"266",7,9,3,7,4,27,92,157,402,247,131,88,90,79,84,93,96,77,107,81,53,31,17,14
"267",41,16,9,8,10,13,56,120,491,383,251,229,251,288,259,262,357,608,418,201,153,93,80,51
"268",34,30,17,3,7,18,34,80,224,239,186,225,252,334,331,338,373,560,485,274,153,94,68,65
"270",23,14,10,6,1,8,50,162,260,164,103,88,105,120,96,85,80,121,137,120,73,46,31,27
"274",14,13,9,6,4,9,34,69,127,102,90,102,105,136,97,105,112,176,191,176,154,105,102,90
"275",11,5,3,4,9,13,36,81,106,127,62,71,53,56,69,70,69,59,78,70,70,49,38,31
"276",31,13,4,1,2,18,69,72,191,156,126,129,110,97,132,124,132,272,304,235,149,111,50,33
"278",22,5,4,0,8,10,31,38,74,87,37,37,43,49,52,80,56,61,74,70,39,29,32,12
"279",25,11,14,11,1,16,45,146,244,170,128,180,212,218,237,241,351,499,539,371,269,177,105,55
"280",35,6,6,2,3,13,31,91,183,158,118,137,154,183,146,177,180,274,313,243,170,133,96,56
"281",33,14,10,6,6,8,43,156,161,270,469,538,675,717,830,834,937,1652,1109,373,243,115,90,56
"282",24,16,5,5,0,3,38,89,139,139,108,109,157,131,117,106,146,169,178,131,92,54,39,39
"285",143,81,50,24,10,16,75,192,434,707,529,513,547,681,590,690,747,885,1060,819,600,425,297,215
"289",15,4,1,2,1,12,24,72,159,125,52,55,47,41,50,45,36,48,51,53,30,21,19,20
"291",6,5,2,0,0,39,47,89,258,139,76,73,77,68,102,118,122,138,120,81,50,79,45,17
"293",77,38,30,11,7,20,69,189,639,750,469,388,532,441,494,504,609,760,909,668,501,336,229,140
"295",22,13,11,8,11,30,25,74,213,149,130,130,155,156,141,170,156,231,245,196,118,107,88,54
"296",56,31,21,9,10,9,54,66,194,204,178,178,210,183,208,215,205,257,340,272,176,161,149,61
"297",65,49,16,16,16,45,111,267,368,278,235,266,263,268,271,291,361,555,563,510,380,271,165,95
"298",14,21,5,3,0,7,27,58,105,84,58,62,63,57,64,58,72,83,112,91,77,60,42,30
"301",40,19,10,7,6,34,122,303,467,192,159,223,209,240,236,182,274,251,381,274,238,133,106,61
"302",19,12,10,8,6,55,51,207,357,108,88,94,81,72,100,149,149,117,130,107,90,65,47,30
"303",26,8,5,7,4,12,36,34,89,113,119,183,252,281,276,298,413,645,591,316,207,93,38,39
"304",30,27,20,10,2,8,49,131,227,225,198,222,301,304,330,343,643,1113,989,455,187,117,67,55
"305",18,19,16,4,2,8,57,160,286,273,251,291,363,362,320,353,514,485,312,186,158,101,51,40
"306",32,13,4,8,10,32,101,101,212,159,102,124,116,187,138,149,168,343,399,226,166,101,91,54
"307",77,38,23,21,8,47,53,249,479,670,349,253,287,314,359,350,350,403,476,383,309,233,168,145
"308",24,17,11,9,6,25,41,98,134,132,154,123,162,141,144,147,173,167,263,191,111,94,73,39
"309",13,12,1,2,2,15,45,54,127,112,103,192,238,211,266,232,460,758,357,192,170,94,66,19
"310",16,5,1,6,2,3,53,55,149,153,99,111,111,104,103,119,131,140,201,154,99,50,50,33
"311",63,32,21,15,6,9,50,123,354,355,154,144,173,202,165,198,182,210,296,259,156,106,107,88
"312",159,86,77,43,25,45,105,199,441,237,204,217,292,296,282,281,309,394,426,405,331,289,260,215
"313",13,8,5,5,6,18,26,34,134,165,85,82,71,80,60,65,85,148,123,106,66,38,19,27
"314",16,5,11,8,2,10,27,49,124,118,115,97,130,113,123,133,171,288,344,192,89,82,46,30
"315",17,8,1,1,0,10,97,114,541,498,222,174,279,320,308,362,484,965,779,429,234,169,85,25
"316",26,8,8,3,3,5,27,49,133,165,91,116,155,134,130,155,170,393,396,159,108,82,71,50
"317",46,27,15,11,12,11,119,425,317,139,144,219,220,243,238,217,217,270,351,299,195,150,84,79
"319",33,13,7,6,2,26,67,158,413,291,190,219,246,297,304,329,342,651,523,307,196,113,86,66
"320",12,10,10,2,0,14,35,89,180,150,129,118,162,169,152,168,205,320,315,196,136,80,57,28
"321",16,7,7,6,3,14,23,21,108,85,109,150,155,225,176,217,244,339,366,203,120,49,46,40
"322",19,7,2,6,3,13,20,39,71,88,101,70,82,125,106,96,121,163,149,163,104,94,44,31
"323",32,17,11,5,1,4,27,76,181,160,92,103,106,143,131,143,235,388,277,162,122,87,70,57
"324",42,49,38,17,8,7,21,67,106,102,51,59,93,89,81,110,103,217,295,257,198,132,90,64
"325",40,29,9,5,17,35,81,183,220,246,142,154,152,177,186,182,215,297,416,339,211,129,125,107
"326",100,41,25,13,7,37,223,267,315,194,165,205,262,270,250,291,271,354,436,443,258,258,175,140
"327",31,18,5,3,2,27,172,405,553,475,280,292,338,453,436,450,751,1302,827,602,317,228,100,50
"328",31,22,17,4,0,12,80,153,300,242,210,148,204,206,206,241,316,603,529,351,233,152,103,92
"330",12,12,10,4,1,15,78,75,123,135,139,142,189,165,178,196,222,403,359,153,86,43,32,26
"331",13,11,5,1,13,14,87,129,268,159,74,77,96,95,97,96,123,128,147,129,120,81,38,21
"332",1,1,0,2,7,25,49,149,268,96,116,126,113,104,136,130,121,176,157,180,110,60,25,6
"334",63,39,22,6,8,59,84,196,263,341,248,230,284,311,304,321,375,527,807,403,289,242,168,130
"335",10,10,6,10,4,9,42,68,166,232,217,198,252,268,229,328,369,385,325,248,119,96,60,42
"336",111,66,30,17,9,31,75,131,294,259,171,196,250,297,314,273,321,370,368,326,274,305,222,200
"337",11,1,2,0,3,3,21,54,61,65,41,78,129,109,135,184,340,627,117,53,43,39,21,8
"339",14,16,3,3,2,16,65,129,325,290,145,122,67,53,43,76,44,63,53,50,56,28,29,13
"340",13,8,11,11,11,22,63,76,254,250,123,92,96,93,117,100,124,146,96,121,135,60,42,18
"341",10,4,5,6,2,15,14,49,168,281,118,102,111,89,104,97,96,97,91,117,97,44,45,12
"342",6,5,5,4,3,33,73,174,322,195,77,94,106,95,99,116,123,81,103,93,67,27,17,16
"343",8,1,0,7,3,0,3,7,25,33,30,41,71,56,68,80,94,108,108,85,45,26,27,19
"344",7,13,5,5,6,2,22,65,123,102,67,80,71,63,62,74,62,67,68,80,80,52,33,16
"345",55,28,10,11,8,11,102,137,303,249,177,225,238,288,325,271,302,442,557,424,338,175,127,75
"346",52,22,21,10,7,29,105,233,317,178,142,159,226,258,242,228,246,274,293,271,218,127,131,73
"347",27,14,10,2,2,4,48,196,547,276,212,218,370,353,351,385,563,702,577,433,317,203,136,95
"349",21,10,10,5,3,16,124,118,300,92,100,101,70,74,101,95,127,133,177,193,101,76,51,53
"350",22,9,6,0,2,41,81,246,366,167,129,141,201,178,147,157,239,231,260,233,147,130,100,51
"351",28,6,1,1,1,7,52,98,83,74,105,119,225,187,183,215,335,697,223,169,156,61,52,22
"353",20,8,12,3,4,6,12,58,54,100,58,63,65,57,79,67,80,102,104,123,95,52,42,37
"354",14,15,6,1,1,7,21,55,196,134,71,77,83,71,53,76,126,83,85,72,50,51,41,18
"355",32,5,17,8,2,9,17,83,143,182,122,156,197,260,196,247,272,366,427,310,241,158,110,50
"356",4,4,3,0,1,22,49,123,329,192,109,119,129,120,123,116,97,105,97,83,68,54,24,16
"357",25,19,3,6,1,7,26,92,106,183,134,113,190,175,175,186,215,259,252,208,141,86,66,34
"358",58,40,24,6,8,29,290,536,647,659,372,384,404,414,490,485,635,912,963,765,515,343,221,146
"359",13,7,6,3,3,37,264,567,682,422,168,194,213,209,202,314,984,2737,769,108,72,56,37,29
"360",15,14,6,2,4,17,46,108,142,119,90,110,168,124,116,133,248,452,159,93,78,55,41,23
"361",40,28,25,15,7,15,65,227,527,329,255,214,254,238,252,253,261,323,447,348,287,199,137,91
"362",16,14,6,4,3,7,31,108,320,172,127,168,189,215,203,192,277,438,192,94,59,47,65,50
"363",32,8,13,3,0,32,182,220,338,267,223,199,203,235,222,243,295,541,518,328,285,137,90,49
"364",23,17,9,4,4,6,24,44,168,182,113,92,86,74,65,82,75,125,137,110,113,60,67,33
"365",10,7,7,2,3,10,14,74,149,112,68,63,82,61,72,58,70,50,80,88,49,57,23,18
"366",31,11,9,0,7,23,65,198,370,141,127,127,130,139,134,155,112,141,187,153,102,89,48,41
"368",179,94,57,40,21,40,119,246,433,533,486,424,458,510,553,512,590,709,890,807,562,429,419,323
"369",99,53,32,15,15,47,62,154,293,117,113,123,121,182,180,204,190,242,299,264,195,187,218,156
"372",5,7,6,5,1,8,6,9,73,74,38,42,45,44,54,29,31,48,40,45,24,20,11,18
"373",15,14,6,4,0,4,12,44,19,28,33,36,26,30,47,26,44,32,39,27,29,10,12,3
"376",21,4,1,1,33,17,55,86,127,138,71,109,136,139,135,128,185,403,352,138,89,61,50,42
"377",50,12,11,3,2,16,32,82,232,127,156,162,213,230,192,186,355,930,1195,471,236,115,67,55
"379",50,19,12,17,29,53,587,502,735,508,218,246,296,290,319,367,570,966,1180,655,249,169,134,80
"380",116,82,39,29,26,40,142,154,267,186,160,196,241,265,253,272,319,337,428,454,356,297,299,212
"382",81,38,13,10,9,31,66,184,351,361,350,340,450,489,475,477,518,798,894,610,385,307,183,139
"383",57,29,20,11,25,40,122,198,382,233,188,228,269,264,266,298,292,317,400,404,293,232,206,107
"386",17,13,7,8,1,2,19,36,66,128,159,196,225,238,193,256,370,411,257,153,75,47,52,34
"387",99,35,16,19,15,37,64,168,313,302,392,413,586,557,583,654,754,984,740,495,392,270,208,154
"388",21,15,19,17,4,11,68,149,345,336,192,207,225,252,214,309,470,544,437,277,181,81,95,40
"389",35,26,17,10,4,27,70,180,240,159,123,120,155,141,129,110,127,154,211,173,144,96,84,76
"390",12,7,2,1,9,6,22,26,57,55,47,42,58,40,34,68,91,173,99,79,61,44,27,19
"391",33,14,9,5,18,29,48,120,190,226,148,150,122,157,160,174,207,326,364,252,161,124,92,63
"392",25,6,7,2,17,12,28,23,73,74,75,99,135,137,171,187,201,316,294,211,121,73,38,59
"393",19,16,5,3,3,26,77,149,463,94,94,86,101,130,121,136,116,124,153,126,99,60,37,29
"394",43,29,21,13,10,42,161,373,668,355,201,144,168,193,195,216,259,240,297,248,174,126,118,71
"396",19,15,1,3,3,1,3,18,52,74,34,48,32,57,41,26,37,55,71,77,61,41,52,48
"397",9,1,2,0,0,21,17,69,95,85,47,46,47,51,39,39,49,42,55,78,44,35,35,13
"398",19,8,5,6,4,0,17,51,96,88,101,93,145,186,194,215,244,301,303,319,284,254,154,88
"399",16,8,3,1,8,12,18,67,215,172,86,92,111,71,89,78,106,104,103,86,71,42,29,18
"400",9,7,4,1,3,22,32,60,172,63,33,55,62,67,53,75,54,65,54,59,45,16,15,4
"401",110,80,54,43,12,38,117,270,460,279,184,282,297,293,297,300,323,341,420,362,300,206,189,125
"402",49,30,15,3,8,12,92,230,418,498,478,467,575,673,702,763,963,2039,2166,582,351,217,160,113
"403",132,73,37,27,17,15,93,166,481,354,260,299,289,355,322,327,382,434,539,456,382,299,250,142
"405",75,66,35,31,21,40,101,179,329,481,289,396,376,473,493,482,597,727,767,610,450,315,195,148
"406",15,10,5,1,4,20,54,156,237,203,123,156,134,121,145,128,140,192,169,183,144,103,45,24
"407",17,5,4,6,12,41,8,25,67,70,50,54,56,67,65,62,114,154,160,150,114,67,31,33
"408",16,3,4,2,3,8,31,54,235,150,120,116,109,123,110,87,99,135,141,145,132,110,62,22
"409",25,11,12,4,4,6,12,75,70,73,73,53,67,60,64,64,68,69,79,76,57,35,44,26
"410",63,38,34,16,22,24,133,302,521,201,190,236,267,317,264,309,340,398,458,349,227,176,156,113
"411",17,6,1,28,9,38,48,110,297,189,96,124,133,114,108,114,109,117,141,145,92,61,35,31
"412",74,46,11,3,15,21,46,86,217,224,228,258,234,313,311,318,351,439,491,370,298,195,191,122
"414",19,14,6,1,4,5,19,29,54,70,78,96,107,146,179,129,190,246,383,256,149,104,49,31
"415",20,12,11,3,4,8,47,69,151,120,109,94,118,141,130,176,240,640,321,189,137,93,53,44
"416",16,8,3,4,1,18,53,90,185,123,103,68,70,104,79,79,82,110,164,137,107,76,44,32
"417",31,10,8,5,1,20,154,236,481,496,261,218,245,256,252,291,393,829,674,355,216,104,91,47
"418",9,4,0,0,7,28,32,52,69,60,69,49,60,57,59,59,110,141,180,163,80,50,29,17
"419",11,9,10,4,29,4,40,55,89,62,63,75,62,40,23,30,25,30,38,27,17,22,5,6
"420",15,4,7,9,7,7,25,74,153,97,60,64,58,53,61,63,53,81,67,79,65,41,38,24
"421",21,11,3,6,12,9,55,103,117,81,57,48,35,40,35,35,44,33,51,40,38,10,14,10
"422",21,17,3,6,2,43,107,274,335,170,127,146,154,172,156,143,128,216,330,278,198,101,123,51
"423",61,29,12,6,5,30,64,116,178,142,104,101,200,221,224,209,249,403,447,377,269,232,175,126
"426",73,32,11,5,17,45,168,435,665,558,449,536,592,688,755,760,909,1687,2102,1262,813,549,274,154
"427",6,5,1,1,1,24,26,54,93,58,67,113,156,207,215,235,343,537,648,213,131,78,45,22
"432",102,65,44,31,15,34,237,433,320,220,425,255,335,265,310,311,371,385,614,506,367,228,209,152
"433",68,37,24,16,11,51,225,467,632,402,280,207,218,223,200,239,237,293,395,361,255,178,140,111
"435",44,19,10,7,9,31,122,367,783,743,504,573,657,769,805,763,872,1246,1193,721,535,344,174,94
"436",4,7,0,2,3,7,24,37,48,47,34,51,48,52,49,40,27,47,57,34,34,31,22,17
"437",19,9,4,5,5,2,10,34,76,74,61,65,50,83,91,94,89,117,190,142,116,99,73,27
"438",96,53,34,11,21,33,184,303,597,182,184,222,297,325,294,324,328,365,394,355,288,280,243,135
"439",49,24,15,15,8,15,159,143,194,108,114,111,113,131,133,130,118,206,252,143,155,124,118,59
"440",10,9,7,3,3,10,74,138,201,159,147,184,244,205,240,302,421,378,235,134,78,48,35,22
"441",38,20,11,9,4,7,42,138,288,369,182,198,198,238,217,176,274,494,439,236,211,126,119,50
"442",29,15,10,7,9,38,70,211,521,786,391,364,431,396,369,382,434,705,624,341,199,127,96,50
"443",10,2,3,7,1,6,49,35,78,63,22,30,32,47,40,35,45,34,36,42,21,21,19,22
"445",57,61,34,13,18,39,144,428,854,516,306,299,318,349,296,304,326,363,505,356,283,204,152,158
"446",37,17,12,11,18,30,48,175,325,408,335,362,433,410,384,358,485,746,808,507,351,248,155,80
"447",77,53,30,25,19,36,69,147,309,286,200,182,255,299,245,268,319,511,637,375,289,218,197,140
"448",45,25,16,11,10,80,254,277,275,300,191,166,170,186,183,245,266,392,551,426,246,154,128,107
"450",72,37,18,18,10,17,105,395,467,444,263,198,299,331,272,306,403,570,650,472,321,267,243,193
"453",131,66,53,35,47,134,249,223,352,256,315,340,384,485,439,470,498,674,892,989,635,428,347,263
"454",37,12,8,6,1,32,52,125,206,171,104,120,109,118,116,113,173,243,388,213,108,93,75,55
"455",22,22,9,1,1,8,33,94,293,228,121,123,195,215,176,239,394,629,197,144,87,74,69,60
"456",14,7,4,2,2,5,57,72,150,155,226,303,414,492,439,412,1305,2103,406,182,77,35,36,28
"457",33,24,8,7,7,36,96,229,542,514,486,492,532,569,460,470,548,743,731,509,292,212,134,97
"458",70,43,29,23,14,39,110,202,429,370,272,311,364,396,437,541,585,734,692,460,362,244,124,99
"459",45,16,12,2,7,8,84,297,479,386,261,310,437,523,433,522,727,841,1116,931,771,394,165,96
"460",75,55,19,15,4,30,116,227,269,342,237,206,235,237,219,229,352,370,514,421,263,186,116,100
"461",32,22,18,7,5,51,205,297,549,247,214,264,199,246,269,217,307,434,516,504,314,203,139,117
"462",54,26,17,15,10,73,198,283,251,328,361,311,356,421,394,403,446,627,783,572,416,314,258,161
"465",65,40,15,4,16,65,194,396,887,954,424,333,433,419,387,370,622,771,522,324,193,153,125,72
"466",47,9,14,3,10,19,64,226,517,451,242,272,334,339,311,361,535,797,485,325,209,158,123,62
"467",49,28,13,3,3,31,35,87,145,149,89,90,122,94,140,144,156,272,379,262,202,149,128,90
"468",44,24,11,15,4,12,34,200,711,652,379,318,321,280,303,336,368,379,364,254,192,126,113,69
"469",32,14,13,9,3,21,50,206,511,417,267,342,301,274,245,398,900,1457,396,151,134,112,95,49
"471",48,31,24,11,7,34,37,67,129,114,83,102,96,102,109,98,133,99,136,165,139,92,98,92
"472",51,27,12,8,2,54,195,383,822,695,435,417,507,537,451,458,651,634,529,285,206,147,118,82
"473",51,42,19,16,4,12,39,91,251,267,161,155,152,168,177,209,162,205,250,247,184,151,113,90
"474",46,17,9,11,5,13,99,230,383,339,287,360,452,471,484,465,542,618,420,255,218,123,100,67
"476",59,31,12,7,7,24,85,131,231,235,213,170,219,238,258,289,346,503,562,383,273,231,151,90
"477",119,73,28,11,22,112,107,237,565,668,393,286,302,381,380,467,621,1435,1880,814,425,312,279,191
"478",104,37,28,18,26,76,221,407,291,199,182,194,213,247,281,290,344,422,516,446,260,164,126,138
"479",102,99,27,25,35,51,107,121,302,315,238,197,272,306,313,345,455,769,788,601,376,300,277,227
"480",54,20,23,5,4,61,109,345,177,180,168,150,166,150,212,206,271,447,460,321,218,146,123,106
"481",50,24,9,4,4,11,27,184,273,145,147,144,135,168,151,139,138,153,188,199,162,103,78,45
"482",57,41,41,20,20,42,114,269,626,594,385,297,391,335,336,360,469,684,843,548,367,262,179,136
"483",67,49,33,20,2,18,51,140,297,228,196,216,261,288,303,284,324,528,603,595,471,364,257,138
"484",4,1,2,1,1,0,12,11,31,45,29,29,81,66,82,76,95,97,76,39,16,8,8,2
"485",8,3,2,1,4,3,22,33,45,79,53,65,89,104,92,94,145,135,92,52,55,36,18,12
"486",46,25,11,6,7,23,81,173,397,527,398,325,356,359,374,368,469,663,485,283,210,147,112,107
"487",25,10,8,1,21,57,245,503,692,481,254,215,205,231,224,249,276,373,423,342,191,147,107,61
"490",69,41,34,17,45,108,243,383,714,642,342,385,390,425,433,566,686,1287,1321,834,476,378,307,176
"491",51,15,10,0,0,25,67,221,466,327,213,261,348,357,383,396,765,1190,418,233,162,107,89,92
"492",84,42,37,18,48,171,1802,462,549,480,231,244,285,346,369,443,438,806,1185,534,292,225,148,110
"494",68,27,31,19,55,104,156,185,309,433,256,277,366,337,343,307,390,597,1029,712,387,318,212,126
"495",64,33,28,22,5,102,201,220,213,217,142,165,157,203,194,247,285,422,502,440,266,185,158,98
"496",25,15,6,4,3,7,33,87,222,328,275,317,389,426,408,459,608,963,713,368,213,113,70,52
"497",73,23,17,16,1,27,72,251,516,731,567,553,746,853,807,836,1076,1378,1294,834,481,336,260,112
"498",58,35,27,18,19,47,65,184,612,629,240,256,312,345,358,351,481,1094,791,373,228,190,145,128
"499",45,35,9,8,8,31,116,271,482,433,475,492,536,682,626,609,708,927,986,731,404,243,170,124
"500",18,15,6,3,1,16,30,223,427,395,215,245,294,280,307,271,331,299,224,149,87,60,55,33
"501",11,7,8,4,1,21,242,258,287,212,169,155,181,205,236,290,489,715,808,502,244,143,80,43
"502",9,11,7,2,17,32,151,256,390,184,189,152,191,155,212,162,208,300,226,186,137,50,50,25
"503",33,12,21,5,3,8,31,135,454,427,266,255,316,317,324,360,387,530,488,302,189,119,94,53
"504",128,77,53,24,21,123,295,457,475,272,280,277,343,360,341,351,405,526,450,488,384,258,227,175
"505",89,42,34,17,31,46,110,259,671,663,344,340,357,416,427,491,581,1175,1186,567,405,317,219,165
"507",55,36,15,3,19,50,154,184,404,310,181,221,256,227,233,265,347,429,565,453,329,231,158,90
"508",26,30,14,13,4,15,73,315,349,424,350,191,235,236,209,196,218,395,467,290,200,124,73,43
"509",81,35,21,16,13,144,339,317,320,342,322,346,397,410,359,382,440,577,767,574,372,284,242,129
"513",29,28,12,6,2,44,59,170,186,213,187,157,170,122,163,170,181,263,286,249,150,121,86,46
"514",60,22,15,6,2,41,117,515,1163,550,399,478,649,601,690,748,875,1166,997,830,551,352,199,133
"515",87,30,18,18,23,85,305,219,229,193,178,181,219,235,231,257,279,449,428,429,280,203,134,111
"516",18,13,5,4,0,2,45,54,114,90,105,102,107,111,94,111,167,453,261,98,67,60,42,21
"517",35,12,2,2,0,21,104,397,958,691,261,217,265,290,264,307,577,1069,536,211,140,70,97,60
"518",44,21,8,21,11,51,188,310,352,356,262,241,260,293,319,306,388,633,531,380,273,251,151,103
"519",59,28,9,5,3,60,303,795,1300,1230,537,416,467,467,481,608,1172,2589,1936,739,350,227,162,105
"520",4,1,0,0,0,1,3,14,22,19,38,61,97,100,98,123,177,81,71,38,20,14,6,4
"522",8,6,1,1,2,2,37,80,131,133,116,170,187,218,231,251,323,142,133,95,79,39,42,14
"523",20,9,2,3,1,31,16,72,201,297,107,156,171,126,149,179,211,484,449,175,111,62,43,43
"524",20,6,7,2,0,11,81,322,333,246,165,217,274,295,272,371,661,764,283,179,79,67,50,21
"525",25,9,5,1,0,4,68,197,387,282,197,275,303,348,346,313,343,412,500,315,176,110,65,38
"526",6,2,2,1,1,2,16,24,33,39,30,27,52,46,48,48,63,42,30,45,23,14,13,1
"527",24,7,2,0,0,12,66,205,187,99,112,109,99,117,89,88,150,179,220,150,103,97,39,30
"528",96,41,15,4,1,18,100,282,363,225,181,210,233,276,300,330,359,546,682,491,353,262,222,141
"529",68,66,22,24,37,182,129,147,230,204,200,110,143,167,186,185,285,468,642,590,388,243,224,166
"530",16,11,11,0,5,33,108,264,549,293,255,226,208,208,171,192,362,413,407,388,257,172,138,72
"531",94,62,43,19,7,21,98,216,349,331,269,278,251,271,341,286,343,395,516,457,373,254,179,128
"532",49,39,27,17,9,5,66,168,397,316,226,216,253,284,262,268,331,313,328,335,276,180,150,104
"533",18,24,6,7,4,21,93,298,479,417,241,213,250,290,305,292,361,568,315,182,98,67,64,41
"534",16,6,2,4,2,8,51,61,111,108,73,105,155,189,137,183,348,509,194,114,88,62,46,23
"536",53,16,5,4,10,16,95,254,646,394,260,304,257,283,273,327,259,225,294,254,140,93,57,64
"537",51,31,20,5,7,27,97,221,471,414,338,248,364,364,395,347,423,583,516,452,292,229,170,105
"539",74,44,21,17,11,5,17,115,269,206,187,222,207,284,257,270,285,347,393,432,419,295,193,142
"540",48,26,9,11,4,34,96,161,413,552,265,235,306,299,333,306,378,517,539,372,269,194,166,102
"545",49,14,9,1,5,23,160,448,809,330,227,215,207,273,276,305,331,369,407,346,316,159,121,76
"546",10,5,2,4,3,17,43,80,189,180,119,134,124,168,173,183,318,248,174,134,72,71,60,36
