Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"2010",33,9,4,0,2,1,18,87,324,437,231,179,177,225,214,194,195,267,310,251,122,68,51,42
"419",21,7,6,4,6,1,1,7,11,18,13,20,8,20,24,28,26,51,76,75,57,74,42,45
"439",125,57,33,23,6,27,31,103,147,201,213,230,276,279,311,331,405,659,690,441,353,233,203,138
"488",73,60,21,9,14,11,22,110,156,241,161,191,232,243,414,391,571,738,620,393,293,195,169,104
"447",48,15,14,8,4,4,98,131,267,269,168,182,169,203,232,223,290,377,480,377,244,193,131,109
"153",12,7,3,4,9,39,108,314,654,530,274,289,351,290,288,248,289,334,308,169,98,59,35,27
"3065",12,1,4,3,1,1,0,2,14,29,17,9,20,15,15,16,18,16,16,28,20,15,9,10
"238",45,28,13,5,5,2,48,29,79,103,130,184,220,218,254,280,287,437,492,264,193,148,74,48
"324",19,9,1,11,3,22,192,357,505,123,78,66,79,72,54,70,86,139,153,85,51,45,36,21
"410",79,43,41,18,22,9,34,106,176,121,212,151,204,242,270,291,323,479,714,639,396,247,179,135
"300",89,38,29,11,10,30,72,109,264,157,122,134,130,141,150,159,169,252,514,528,366,268,151,88
"261",20,5,7,5,1,1,11,21,49,92,79,59,71,74,59,72,85,95,127,122,106,90,62,41
"3140",50,26,15,13,6,7,26,82,125,120,120,141,168,202,203,241,350,711,725,363,233,153,113,82
"3222",10,8,4,2,5,16,103,166,250,194,108,91,97,143,126,129,153,269,235,197,156,80,61,47
"462",68,37,21,6,2,19,70,117,309,417,569,389,375,351,434,469,435,649,752,538,384,279,208,136
"357",16,12,7,1,1,20,26,75,214,286,182,140,206,183,160,160,168,234,310,174,128,65,63,27
"3077",45,20,19,8,5,6,3,28,19,20,21,36,36,52,42,55,53,90,102,117,124,78,65,80
"369",44,20,17,5,3,3,19,118,112,74,68,107,140,149,155,160,163,314,375,341,242,159,128,70
"322",7,11,2,3,0,0,5,35,77,90,117,106,97,111,155,106,126,129,164,94,103,51,54,28
"167",65,22,14,14,10,22,154,369,762,575,278,227,273,238,268,244,299,477,474,316,227,167,122,69
"225",37,14,5,4,4,5,40,153,362,415,262,257,359,377,389,430,439,565,607,500,362,191,99,53
"438",74,48,30,21,7,8,3,29,70,111,110,138,206,275,243,228,283,383,558,336,216,169,145,127
"509",50,28,10,12,3,4,50,107,174,173,255,300,359,342,391,495,550,750,686,482,331,242,186,111
"528",57,24,16,6,8,9,74,127,159,133,106,140,151,208,218,230,274,468,471,337,268,189,130,75
"546",48,17,14,0,9,69,71,168,471,568,253,223,207,262,278,222,236,342,381,218,154,95,78,70
"2009",29,18,13,9,17,5,8,65,83,87,79,50,100,72,88,116,138,196,199,173,184,121,80,64
"296",43,37,11,6,4,2,25,39,117,166,189,192,234,190,119,129,137,184,253,163,106,92,87,59
"448",72,34,17,15,14,14,48,151,210,211,141,108,169,163,154,166,221,386,494,428,276,216,177,101
"480",52,25,28,9,7,7,101,182,115,77,101,138,131,159,145,160,215,391,347,319,249,177,137,101
"525",30,13,8,4,5,22,83,157,213,306,230,230,221,212,195,263,201,303,301,219,149,84,63,61
"237",97,61,35,18,12,4,30,71,128,125,126,213,208,263,257,278,338,592,733,607,367,275,212,132
"3073",18,8,10,6,2,2,1,16,28,21,20,12,14,20,27,18,33,49,44,40,40,50,16,24
"445",89,43,40,23,9,5,57,111,162,120,176,195,288,274,303,358,415,741,820,469,406,271,207,149
"3224",73,24,20,15,7,27,91,158,371,537,328,280,358,338,380,353,400,560,740,570,399,226,125,107
"479",98,48,30,30,12,12,36,63,171,214,170,190,290,287,253,313,429,724,632,445,320,288,240,156
"394",110,44,25,21,9,8,29,69,92,87,116,113,150,196,254,244,288,422,591,262,248,185,189,151
"459",22,9,7,3,4,97,230,412,588,875,510,427,473,564,525,559,620,933,1176,745,523,315,152,73
"368",120,71,42,27,20,18,59,190,369,660,474,428,478,483,508,426,518,743,968,772,636,403,286,233
"519",93,31,2,7,5,72,455,971,1350,1170,564,470,477,501,625,686,1183,2630,2358,865,450,286,159,129
"470",100,46,36,11,9,17,28,82,118,142,136,158,193,214,262,255,316,507,527,443,374,258,226,132
"545",62,33,19,7,4,3,104,338,582,221,167,199,193,271,230,271,299,516,670,433,282,288,177,140
"297",60,31,31,12,12,35,66,219,332,222,237,188,235,241,250,242,286,494,531,455,380,267,178,102
"490",79,51,19,12,22,37,175,304,556,593,360,302,294,376,502,698,1025,1064,883,576,339,245,237,143
"435",41,19,15,10,17,119,196,349,986,1053,643,540,603,592,710,629,650,888,948,667,480,354,116,89
"3255",94,45,22,8,14,27,168,375,450,511,347,280,325,430,504,379,337,525,656,542,350,236,154,109
"477",137,51,17,10,10,27,78,210,368,429,319,242,190,263,444,623,1057,1279,963,456,325,215,210,206
"398",29,15,10,1,0,1,13,20,28,40,74,86,107,129,159,145,146,215,277,232,146,120,52,25
"385",45,18,12,3,1,17,84,117,189,192,176,132,148,171,146,145,175,317,318,206,153,126,80,61
"3067",12,10,9,3,3,5,13,7,27,20,17,14,20,27,22,28,27,32,67,32,36,51,18,14
"352",38,9,6,1,3,70,386,511,342,217,187,241,269,292,311,233,278,299,290,217,116,107,77,50
"251",94,57,27,12,7,6,42,142,211,458,318,270,318,313,271,317,394,476,565,523,417,250,159,130
"336",62,42,28,11,9,6,26,63,204,157,169,204,223,277,221,260,291,382,443,341,319,219,174,118
"146",28,10,8,7,1,7,29,84,224,188,178,137,172,161,196,182,204,276,263,230,146,80,46,32
"337",13,7,0,1,1,7,84,211,666,380,96,67,103,115,85,71,149,148,116,67,42,29,22,20
"3161",26,6,5,9,5,5,12,35,79,35,50,70,92,110,114,119,158,247,270,173,157,114,66,63
"250",32,25,22,26,5,31,223,346,714,652,407,411,437,485,488,544,574,727,758,537,299,192,101,78
"3081",26,11,5,7,2,0,11,14,34,16,24,17,28,18,34,30,26,43,69,82,53,43,28,37
"3116",51,18,13,10,3,2,7,15,16,37,47,52,57,57,66,71,65,83,174,190,133,120,95,70
"243",21,3,1,1,3,10,22,102,239,176,63,40,46,27,25,39,37,51,102,56,44,22,17,7
"473",48,28,10,11,4,5,25,30,144,136,128,159,173,155,150,183,165,257,354,314,289,195,120,93
"507",101,49,41,31,15,9,43,148,222,163,161,132,206,267,197,230,278,602,596,464,387,296,221,196
"281",16,10,24,11,3,50,109,459,863,247,272,315,387,391,413,407,386,367,319,202,120,92,35,42
"312",128,78,52,18,5,24,37,69,86,85,125,203,203,214,229,332,260,481,602,419,336,232,193,165
"161",84,44,21,12,5,10,54,82,255,338,310,309,313,375,353,383,419,624,621,498,396,260,188,161
"3092",34,13,5,1,4,3,14,53,150,223,140,117,132,110,121,102,100,133,182,173,149,96,74,51
"345",48,17,17,6,8,34,88,178,310,286,253,231,254,246,255,272,295,445,515,363,255,151,124,81
"307",84,53,32,19,14,10,27,98,130,205,135,157,190,201,267,254,249,452,548,435,247,175,138,122
"147",43,29,14,10,6,28,145,363,620,317,178,187,254,296,283,323,407,544,637,444,309,173,81,47
"508",37,27,17,6,7,37,76,136,248,453,309,155,173,179,220,184,262,344,476,346,230,171,129,65
"415",29,13,13,5,9,4,53,131,452,514,197,87,100,108,102,102,120,125,168,160,143,78,55,30
"434",66,31,13,11,11,11,117,254,536,710,334,337,317,348,370,354,326,583,680,495,319,206,169,148
"474",38,16,17,8,19,53,47,228,651,675,316,249,290,281,307,273,314,324,350,227,139,92,98,59
"441",60,20,12,6,1,9,28,53,153,194,118,90,133,134,155,145,155,294,360,226,163,145,97,61
"3146",34,13,14,5,0,31,18,43,83,57,51,57,70,69,78,86,120,177,244,231,146,113,52,44
"3173",31,15,1,2,3,7,18,40,50,106,100,145,142,153,217,234,283,503,574,434,245,164,85,67
"3142",36,29,10,11,3,8,38,73,133,100,107,142,158,184,191,251,221,426,396,294,199,147,138,83
"3162",29,14,7,1,0,1,12,23,48,80,70,86,106,112,119,138,158,243,320,217,163,102,49,55
"458",85,32,19,8,19,40,155,206,770,568,215,223,281,405,423,380,387,601,651,536,403,213,152,119
"380",100,47,27,9,7,3,19,74,169,142,166,269,307,319,355,369,385,713,724,514,380,287,180,158
"2021",51,24,17,10,7,6,82,86,137,209,182,178,263,281,237,202,195,478,595,337,188,146,106,94
"3145",34,13,4,4,2,20,47,118,139,132,206,243,307,319,346,334,337,505,604,391,232,153,90,45
"388",80,35,24,11,6,43,96,262,549,948,324,270,318,376,391,434,405,676,757,583,414,236,164,143
"247",37,18,8,3,1,16,28,47,79,101,124,161,209,204,205,230,254,337,338,270,157,124,90,56
"342",23,12,8,2,3,6,13,38,74,85,48,83,77,74,107,122,122,205,221,223,173,77,44,35
"293",105,46,22,21,15,82,234,445,986,860,502,479,544,519,541,518,579,839,952,741,543,357,187,163
"3231",5,2,0,1,0,6,33,46,110,178,96,136,100,120,132,125,91,139,146,82,41,41,22,18
"328",37,18,7,6,7,24,107,263,394,240,206,185,195,220,203,238,248,363,367,327,213,121,106,62
"516",26,10,3,3,0,1,24,59,217,330,114,78,63,69,85,75,88,144,151,92,72,45,32,33
"310",31,11,2,4,8,6,13,45,137,108,97,101,132,104,116,126,155,224,269,229,149,103,51,59
"3061",9,8,3,4,5,0,2,3,3,6,7,4,3,4,10,11,11,10,15,15,21,14,12,14
"224",20,2,2,2,2,6,26,97,210,184,118,114,148,165,136,149,147,203,201,125,128,81,64,35
"3078",20,6,2,1,1,8,27,61,105,102,62,51,38,30,46,40,57,58,79,58,55,36,33,15
"253",20,4,9,6,4,8,33,83,231,277,235,197,271,249,232,202,235,310,340,188,135,81,63,38
"295",57,28,16,8,29,4,13,59,74,120,121,116,151,128,123,126,147,245,256,257,181,131,155,89
"326",85,43,25,11,3,11,44,73,135,110,116,184,225,238,262,240,307,425,561,422,292,224,170,128
"3169",29,12,3,2,3,0,10,29,38,58,60,78,101,121,97,142,138,234,327,259,154,86,51,23
"2017",24,10,4,1,1,9,11,60,265,335,125,74,101,102,83,88,101,106,124,59,67,52,35,46
"382",81,38,27,6,14,13,73,225,478,540,373,365,413,475,425,431,464,703,760,576,479,327,168,108
"317",48,27,19,18,5,5,16,93,141,67,94,126,127,167,242,217,267,531,447,269,238,135,134,106
"384",34,19,8,8,4,20,16,40,45,50,68,51,69,73,103,92,100,101,205,181,165,119,77,68
"334",91,41,23,11,28,46,54,185,303,304,332,286,307,316,286,337,377,551,523,403,288,191,182,148
"3106",41,17,6,12,2,3,16,8,27,16,22,28,36,39,60,51,71,108,162,139,118,82,72,56
"503",19,20,6,3,2,11,64,133,250,266,111,90,110,137,112,107,122,132,202,131,97,63,38,31
"195",36,26,5,11,12,19,121,188,489,528,248,176,188,219,198,182,255,388,241,155,118,107,54,50
"3093",54,25,14,15,7,15,73,255,344,267,168,180,182,151,175,148,167,233,289,258,190,129,100,67
"3094",21,4,7,6,6,10,2,4,17,13,23,25,30,31,32,25,28,67,89,116,42,40,44,33
"278",17,9,1,1,1,19,19,48,28,26,24,24,70,45,44,48,36,68,67,85,74,47,38,29
"3108",39,26,7,7,3,1,16,54,44,50,49,46,54,67,55,70,76,153,188,171,152,105,76,55
"329",43,25,9,11,6,82,566,253,331,247,143,179,313,310,291,287,280,345,392,317,265,129,80,60
"242",27,8,2,3,0,5,33,14,79,72,46,52,46,47,47,77,50,69,100,89,74,34,25,29
"367",10,7,5,1,1,18,132,532,881,577,219,142,163,129,160,145,113,141,132,75,63,28,24,25
"3072",18,3,5,3,1,1,3,2,5,7,7,11,10,17,15,18,42,32,76,64,45,37,19,28
"3002",88,39,19,10,9,46,118,392,762,524,316,337,444,484,503,495,657,843,798,709,503,300,229,163
"325",71,40,20,8,3,4,27,106,164,192,135,134,151,168,204,181,209,358,524,325,266,185,171,110
"3177",54,41,15,9,0,1,30,84,135,90,115,140,150,170,207,260,393,617,718,511,391,254,167,93
"453",91,43,35,27,13,22,52,105,164,170,225,285,305,343,320,311,435,619,727,491,402,287,206,200
"3135",31,15,13,5,4,1,13,49,60,58,54,95,94,88,101,110,139,292,308,276,198,167,87,64
"83",20,13,8,7,5,9,7,16,35,42,45,73,84,87,103,131,104,179,180,217,191,99,69,28
"282",30,14,11,3,3,8,6,32,76,48,63,70,79,131,134,137,138,155,223,192,98,78,59,70
"323",18,7,1,1,10,10,24,88,301,351,124,81,71,91,98,103,119,123,197,140,104,54,42,54
"319",23,19,9,4,7,8,110,96,280,252,124,123,141,115,181,117,166,193,192,134,83,47,27,19
"402",60,30,13,22,5,45,243,483,1481,1762,962,782,727,651,583,604,625,692,911,539,260,209,119,89
"3102",17,11,4,4,0,4,7,35,47,51,47,47,49,51,47,70,68,90,108,106,80,39,30,25
"279",47,17,11,15,10,7,25,180,316,247,200,195,208,256,253,278,239,356,359,305,258,138,84,71
"3064",40,29,14,11,8,1,5,23,42,58,33,28,27,37,59,56,63,75,121,91,87,47,63,55
"514",56,29,10,16,14,16,87,251,359,301,294,333,458,629,623,735,929,1500,1452,898,571,331,187,126
"423",52,15,12,6,4,4,19,41,111,118,87,83,121,145,150,171,217,321,309,288,221,143,86,68
"3082",42,16,13,11,1,1,5,17,36,46,35,38,44,56,54,66,82,91,130,145,122,81,77,62
"304",32,17,4,6,3,10,56,264,910,861,363,313,334,348,368,351,270,293,326,220,175,110,61,66
"393",56,16,7,3,3,5,3,39,51,32,22,59,64,67,80,122,121,234,426,280,125,91,94,76
"173",34,21,9,17,13,75,302,484,738,565,239,206,224,281,242,241,277,310,384,236,146,142,99,63
"536",72,29,14,10,7,96,441,382,476,470,279,170,203,206,193,230,183,287,322,285,193,154,119,95
"3057",31,16,8,9,6,0,3,0,3,9,10,11,8,15,10,14,17,35,56,47,43,22,25,28
"3131",5,10,4,1,1,10,33,46,57,41,35,44,52,56,56,49,84,97,120,81,51,40,26,12
"361",62,37,14,11,4,21,43,55,154,199,167,142,182,183,223,223,211,366,423,400,305,230,180,145
"360",12,9,11,11,28,18,70,187,362,331,105,67,106,106,115,103,103,128,153,129,111,88,56,31
"457",31,14,9,12,13,57,111,229,576,458,239,274,327,368,353,384,400,509,510,337,233,139,107,75
"236",111,76,41,20,4,11,44,50,107,172,139,193,246,321,273,279,333,546,787,634,359,265,201,158
"3046",15,13,8,2,1,2,10,1,4,13,8,21,20,14,13,19,24,20,40,42,27,37,33,31
"460",44,25,10,4,4,0,3,42,125,307,91,93,88,109,126,104,118,150,226,242,150,103,80,54
"486",45,19,15,16,8,91,70,144,506,755,426,345,321,278,302,268,317,412,404,308,198,116,68,70
"523",42,29,25,12,17,25,33,171,649,597,335,260,280,350,335,415,633,1005,924,431,234,175,107,79
"518",65,44,28,10,6,6,93,272,495,626,250,230,219,290,251,234,355,543,547,331,265,258,166,106
"3101",18,11,4,1,0,2,29,42,41,34,65,59,60,83,106,78,57,101,132,169,127,64,41,26
"433",106,69,44,19,9,7,27,87,135,74,81,125,153,218,225,227,275,546,740,405,263,188,144,167
"3058",19,13,3,7,1,3,0,1,9,2,5,12,13,17,15,16,27,27,27,40,24,28,32,31
"400",10,7,4,5,6,0,0,22,20,19,16,20,37,39,45,38,41,77,73,132,102,36,20,22
"3060",15,13,2,3,1,0,1,2,9,9,4,5,23,14,26,17,25,38,38,42,27,22,31,23
"301",74,45,25,11,9,0,20,72,96,109,124,220,228,235,241,287,323,573,672,336,276,184,171,144
"449",64,36,20,8,5,4,12,36,73,67,48,101,133,142,161,163,190,301,383,288,220,153,113,69
"3086",32,9,11,2,4,5,36,40,98,100,79,64,73,58,68,56,74,78,137,141,97,68,66,37
"3171",32,19,9,3,2,1,5,47,64,75,57,84,115,117,141,148,197,349,421,331,173,133,96,54
"72",41,17,8,7,4,12,78,106,210,186,164,131,198,219,209,234,286,366,463,313,260,159,108,62
"539",39,20,18,6,5,3,39,75,91,110,142,119,151,172,155,150,182,217,297,266,223,149,59,59
"341",21,13,9,9,1,4,15,37,122,57,57,68,72,63,91,91,94,223,228,113,105,41,52,42
"407",10,9,5,1,0,0,8,11,19,27,30,30,39,25,50,68,65,48,69,57,57,35,20,12
"263",53,31,14,12,5,3,43,103,169,251,296,266,251,252,261,217,269,353,388,316,190,173,128,84
"494",101,53,33,27,15,33,68,204,434,536,341,301,321,392,372,455,547,786,848,659,457,353,242,193
"157",33,39,8,5,2,2,11,26,47,48,70,84,79,102,119,88,99,211,262,137,97,59,37,31
"276",28,13,8,2,1,7,30,90,277,261,168,106,140,119,168,132,181,231,183,164,121,71,63,26
"116",80,34,18,14,28,45,124,226,570,738,376,282,327,313,322,332,355,552,676,524,348,273,202,153
"82",30,9,4,8,12,5,19,29,61,62,44,53,49,70,65,94,115,119,115,94,88,57,43,38
"513",50,24,24,12,6,38,95,176,183,213,129,124,148,129,120,142,163,224,279,240,197,158,95,67
"3016",52,19,12,4,4,16,36,98,200,196,174,207,230,256,231,251,265,295,354,322,260,134,101,77
"432",150,74,39,24,16,8,25,48,71,67,111,141,190,227,253,272,317,553,721,1384,1200,818,524,349
"3087",30,17,13,9,3,1,15,47,83,118,57,64,62,69,85,73,60,94,142,148,123,79,51,53
"471",49,29,10,10,1,4,7,20,46,49,49,61,85,84,121,136,103,150,204,253,179,122,108,72
"265",59,32,10,6,1,16,63,50,118,205,211,161,234,220,243,263,266,424,632,517,359,227,199,116
"151",93,46,31,20,26,55,137,228,426,735,519,436,506,589,498,518,554,751,840,686,510,293,178,123
"511",103,45,30,14,6,11,80,39,92,57,79,109,104,140,155,179,245,563,570,658,557,386,359,222
"383",59,34,24,5,5,30,50,149,121,153,240,197,229,241,301,358,325,471,613,416,361,220,182,108
"3088",22,10,3,6,5,1,1,27,28,29,19,20,35,35,36,51,45,56,90,78,63,40,29,26
"427",17,5,2,0,2,2,13,197,361,367,196,152,156,165,138,240,221,291,260,161,91,39,40,26
"228",18,15,7,5,6,38,132,423,694,267,97,80,110,158,139,114,132,164,190,147,92,67,50,27
"143",6,4,0,3,0,8,18,30,71,86,58,60,47,59,54,71,60,109,154,170,81,77,38,22
"3100",52,23,9,11,5,6,17,36,38,47,38,32,42,30,39,31,66,64,103,89,77,73,49,58
"331",28,24,16,3,6,3,42,6,40,35,25,35,64,43,64,72,70,145,132,132,133,126,80,71
"3246",16,18,7,6,2,15,34,58,150,110,79,58,66,61,75,85,77,108,108,88,77,53,20,15
"373",12,4,2,3,1,2,2,15,11,23,15,21,36,27,40,65,51,61,72,79,47,40,29,16
"3109",39,33,16,10,1,0,1,7,32,40,69,28,47,58,76,72,72,111,161,164,120,82,65,68
"3113",21,18,6,6,9,7,42,32,65,75,90,76,70,67,69,74,85,134,123,165,96,55,48,34
"465",26,18,11,3,10,41,81,254,562,629,345,203,222,197,193,189,217,395,310,150,106,77,57,34
"3147",45,19,10,6,4,12,85,172,223,123,119,193,213,233,232,264,322,586,690,328,269,169,132,102
"2006",19,24,9,5,1,42,79,300,745,362,398,481,636,663,579,619,646,680,554,326,236,100,105,52
"485",13,8,9,4,7,37,104,130,393,369,207,259,250,253,208,199,224,255,244,140,114,69,40,29
"3151",28,7,4,3,6,13,3,47,44,47,41,44,55,58,70,81,105,236,378,326,179,86,56,28
"3112",49,22,16,9,3,3,29,35,129,218,146,84,115,123,141,122,128,182,219,217,158,89,72,84
"426",62,35,12,10,7,51,372,536,839,479,391,571,630,638,705,789,876,1215,1421,1139,772,436,232,134
"3070",20,5,2,2,0,0,1,2,5,9,5,11,13,8,12,22,32,37,63,43,25,27,27,24
"3059",11,10,5,2,2,2,1,2,2,2,3,6,6,2,6,5,8,10,30,10,17,14,16,7
"392",15,14,5,12,2,4,7,79,150,197,85,101,106,105,102,77,126,127,138,90,85,57,25,28
"3115",35,24,9,14,2,2,8,26,48,43,26,45,56,67,45,53,61,110,156,146,119,65,54,65
"3141",63,27,18,10,4,41,319,483,735,542,378,308,209,242,243,272,321,494,613,369,254,201,122,101
"405",40,21,17,11,11,2,35,73,179,319,292,263,262,275,298,310,333,403,470,360,213,157,103,74
"3238",21,13,6,6,1,3,7,10,31,20,32,29,38,62,48,74,74,204,244,237,193,115,71,38
"3143",3,2,15,3,0,5,27,89,98,135,268,486,529,556,595,586,512,411,501,321,132,55,41,12
"3075",4,2,2,0,1,1,0,2,13,15,10,9,16,11,23,6,12,15,28,17,14,10,8,8
"355",49,33,26,8,6,2,42,28,204,279,186,155,217,236,230,183,170,283,347,223,186,157,100,89
"3237",2,6,14,4,0,3,1,24,21,8,19,13,10,20,36,35,22,38,42,37,19,17,10,11
"311",86,39,14,12,3,29,34,104,162,111,91,86,114,113,142,147,166,308,348,273,218,156,125,110
"3144",13,7,4,1,0,1,5,10,33,32,34,39,50,57,63,65,60,86,110,96,50,32,29,14
"3049",11,9,2,3,0,0,2,7,11,12,15,13,8,12,12,12,21,27,48,66,52,45,31,19
"3164",47,13,4,4,4,16,18,72,106,84,123,129,144,180,170,199,216,320,415,299,230,136,88,62
"351",24,13,9,7,6,25,69,263,510,125,73,81,121,188,138,130,165,171,174,147,108,67,49,40
"3250",0,0,0,0,0,0,3,1,0,0,0,0,1,7,9,0,2,0,0,5,2,2,11,0
"475",38,21,18,4,3,7,89,288,407,398,190,151,167,160,186,172,209,329,436,324,237,156,102,89
"520",4,3,10,1,6,72,276,671,1476,1258,385,274,248,227,222,197,217,224,175,96,50,16,9,4
"3068",20,9,20,7,2,1,0,28,27,42,19,17,28,30,45,30,28,40,61,74,53,36,33,35
"298",6,5,2,3,2,0,3,19,25,63,23,38,30,29,36,19,46,68,73,45,46,22,23,8
"3223",15,4,5,5,2,4,104,173,536,473,190,123,121,140,154,111,106,148,195,98,71,45,49,15
"468",30,16,3,13,9,32,98,249,682,575,282,213,250,259,225,199,229,281,282,202,138,117,106,69
"406",21,18,6,17,0,1,11,24,63,48,46,62,65,70,71,70,86,163,173,192,133,89,58,54
"3176",39,15,3,20,3,16,70,82,77,85,68,62,65,71,71,78,107,249,341,224,140,109,94,63
"3167",37,23,3,5,6,15,56,106,155,144,106,148,179,185,213,213,301,561,512,416,282,168,103,55
"412",59,15,19,13,11,5,43,93,148,158,166,145,197,196,179,203,235,353,319,266,151,120,104,60
"152",22,10,6,1,0,15,64,79,227,242,149,167,168,144,164,170,138,182,249,173,120,71,56,34
"164",28,10,11,6,11,12,51,209,545,609,182,123,137,120,109,99,110,195,177,146,106,86,66,33
"303",15,5,5,7,4,7,37,75,276,442,247,219,291,278,250,232,274,339,399,258,144,63,35,24
"309",12,1,0,4,22,61,262,364,511,387,181,152,204,206,186,211,229,256,233,153,105,59,51,14
"233",0,1,0,13,0,2,6,38,72,57,34,37,32,29,23,28,29,32,28,31,17,8,2,3
"411",19,15,11,9,14,8,16,28,27,42,78,48,79,81,78,127,139,173,312,230,167,94,44,28
"3166",19,6,5,4,0,8,10,44,62,53,70,83,100,161,175,165,207,402,479,275,175,103,57,40
"478",70,28,17,17,15,28,94,142,139,114,120,131,191,251,244,315,364,611,624,430,315,230,159,120
"3175",34,25,15,5,17,20,21,61,104,73,91,114,117,126,151,151,205,306,383,319,196,174,132,67
"3052",25,11,9,8,4,1,2,3,8,13,12,10,18,19,23,14,35,60,100,90,66,46,32,23
"359",6,1,2,10,32,63,544,1268,1458,959,336,210,190,216,190,203,376,473,326,120,58,28,25,15
"267",11,3,6,3,4,4,32,85,264,313,136,141,97,112,126,109,186,281,177,95,83,69,35,34
"3125",12,5,1,1,1,15,27,37,120,93,43,26,31,36,45,53,50,69,107,68,63,32,36,20
